2,3,1,5.181084,0.5
2,2.5,1,3.656345,0.25
2,3.5,1,2.328261,0.5
2,2.5,1,4.693846,0.5
4,2,0,2.163611,0.5
2,4,1,2.137315,0
2.5,2,0,3.835695,0.25
2,3.5,1,2.141481,0.75
3.5,2,0,1.850442,0.25
2,3.5,1,1.988142,0
2,4,1,1.971863,0.5
2,4,1,2.163589,0.25
3,2,0,1.761097,0.5
2,4,1,1.942053,0.5
2.5,2,0,2.006721,1
2,3.5,1,2.562499,0.25
2,3,1,3.034712,0.75
2,2.5,1,6.425892,0.5
4,2,0,1.942166,0.75
2,4,1,2.065899,0.25
2,4,1,2.246419,0.5
3.5,2,0,2.627248,0.5
2,2.5,1,4.747289,0.5
2,4,1,2.951189,0.5
3,2,0,7.721629,0.75
4,2,0,2.280582,0.25
2,4,1,2.859765,0.75
3,2,0,3.972604,0.75
3,2,0,6.302697,1
2,3.5,1,2.443464,0.25
3,2,0,4.93504,0
2.5,2,0,4.77835,0.5
2,3,1,1.803746,0.5
2,4,1,3.685654,0.75
2,3,1,2.704338,1
3.5,2,0,3.624406,0.5
3.5,2,0,2.015913,0
2,2.5,1,7.70724,0
4,2,0,4.421882,1
4,2,0,4.925134,0.75
3,2,0,4.134233,0.5
2.5,2,0,7.125504,0.25
3,2,0,4.609756,0.5
2,3.5,1,2.303369,0
3.5,2,0,3.766174,0.25
2,4,1,5.050487,0
2,2.5,0,12.48666,1
3,2,0,5.140533,0.75
2.5,2,0,3.0895,0.25
3,2,0,2.65529,0.25
2,3,0,5.433026,1
2,4,1,1.976467,0.25
3.5,2,0,2.308614,0.25
2,3.5,1,2.095577,0.75
2.5,2,0,11.73833,0.5
3.5,2,0,5.363681,1
3,2,0,3.075563,0.25
4,2,0,2.684845,0
3,2,0,3.380774,0
2,2.5,1,8.148715,0.25
3.5,2,0,2.155685,0.75
2,4,1,1.963681,1
3.5,2,0,1.966828,0.75
3.5,2,0,2.418721,1
4,2,0,2.348644,1
2,2.5,1,6.734514,0.25
2,3.5,1,4.685848,1
2,4,1,4.47788,0.75
4,2,0,1.84876,0
2,3.5,1,1.934371,1
2,2.5,1,10.97527,0.75
2,2.5,1,3.000721,0
2,3,1,1.862723,0.75
2,2.5,1,2.397239,0
3,2,0,1.56138,1
2,2.5,1,3.359334,0.75
2.5,2,0,1.584089,0
2,4,1,1.999112,1
3,2,0,8.25231,0
2,4,1,2.040987,0
2,3.5,1,2.033283,0
2,2.5,1,2.088884,0.75
3,2,0,2.199266,0.5
2,3,1,1.774228,1
2.5,2,0,1.762989,1
2,4,1,3.592518,0.75
2,2.5,1,13.29815,0.25
2,3,1,6.111721,0
3.5,2,0,1.84577,0
2,2.5,1,9.891633,0.5
2,4,1,5.913189,0.25
2.5,2,0,3.095714,0.75
2,3,1,1.664717,0.25
2,2.5,1,1.831702,0.5
2.5,2,0,3.167994,0
3.5,2,0,1.663606,0
2,4,1,1.553104,0.75
2.5,2,0,2.993039,0.25
3,2,0,3.059716,0.75
2,2.5,1,1.614883,0.25
4,2,0,4.045234,0.5
3,2,0,1.832944,0.75
2,4,1,1.613445,0.75
2,3.5,1,1.960777,0.5
2,3.5,1,1.670013,1
4,2,0,1.688834,1
2.5,2,0,10.95208,1
2,3.5,1,2.553116,1
3.5,2,0,1.622468,0.5
2.5,2,0,1.652256,0
3.5,2,0,1.78785,0.75
3,2,0,1.769519,1
3.5,2,0,1.65464,0.75
2,3,1,1.852726,1
3.5,2,0,1.592046,0.5
2,2.5,1,11.24196,0.75
2,3,1,5.621606,1
4,2,0,1.594028,0.5
3.5,2,0,1.957801,1
3,2,0,3.195341,0.5
2,3,1,3.030105,0.75
2,2.5,1,11.18163,1
4,2,0,1.707454,0.25
2,2.5,1,4.292886,0.5
3.5,2,0,1.97872,0
3.5,2,0,1.631181,1
3.5,2,0,2.092434,0.5
3.5,2,0,2.389705,1
4,2,0,1.923906,0.5
2,3,1,1.678842,0.25
3.5,2,0,1.653754,0.5
2,4,1,1.757919,0.75
4,2,0,1.679327,0.25
3.5,2,0,3.313637,0.25
4,2,0,3.151908,1
2,4,1,2.340511,0.25
2,3.5,1,3.343812,0
2,3,1,9.428429,0.5
2.5,2,0,6.548357,0.75
2,3,1,3.358846,0.5
2,3,1,2.22068,0.25
2,3.5,1,2.664692,0.25
2,3,1,4.259004,0.75
2,3,0,3.167866,0.25
4,2,0,2.245529,1
2,3.5,1,2.935475,0.75
2.5,2,1,2.064759,0.75
2,4,0,5.633134,1
2.5,2,0,6.629748,0.25
2,2.5,1,4.122938,0
2,3,1,2.270069,0
2,4,1,1.72206,0
