2,1.8,0,10.12886
2,2,1,13.28278
2,1.6,0,11.02614
2,1.4,0,11.38703
2,2.6,1,17.48111
2,1.6,0,6.206655
2,2.6,1,10.98257
2,2.4,1,14.2674
2,2.4,0,14.29418
2,1.8,0,8.145529
2,2.2,1,13.98027
2,1.8,0,4.991096
2,1.4,0,8.777219
2,2.2,1,10.94091
2,1.6,0,7.276616
2,2.2,1,5.975859
2,1.4,0,8.926666
2,2.6,0,9.036044
2,2.4,1,13.19789
2,2.4,0,16.59606
2,2,0,9.503949
2,2.2,1,13.49326
2,1.4,0,15.24572
2,2.6,1,12.5749
2,2.4,1,15.23002
2,2,1,12.01516
2,1.6,0,6.618887
2,1.4,0,8.404625
2,1.4,0,10.39543
2,1.6,0,9.477968
2,2.4,1,14.06368
2,1.4,0,10.83669
2,1.4,0,9.344344
2,1.8,0,13.59536
2,2,0,11.86142
2,2,0,7.776582
2,2,0,11.00034
2,2.4,0,15.01236
2,2.2,0,14.66152
2,2.4,1,6.013511
2,1.8,0,9.096546
2,1.8,0,13.87661
2,2,1,12.94418
2,1.4,0,15.76967
2,2.6,1,5.537312
2,1.8,0,19.39747
2,2,1,8.490936
2,1.6,0,15.59951
2,1.8,0,16.37256
2,2.2,0,18.18512
2,1.6,0,10.82321
2,2.6,1,14.69468
2,1.8,1,17.07512
2,2.6,1,14.72147
2,2,0,17.4745
2,1.6,1,11.69596
2,2.6,1,9.987712
2,2.2,1,9.313206
2,1.6,0,11.51883
2,2.6,1,10.2782
2,1.8,0,14.69471
2,2,1,9.178682
2,2.6,1,12.33615
2,1.6,0,10.98744
2,2.2,1,4.772163
2,2.2,1,9.209519
2,2.4,0,10.43252
2,2.2,1,9.771047
2,1.4,0,4.663018
2,2.4,1,9.040673
