2,1.8,0,9.285147
2,2.4,1,4.693594
2,2.2,1,5.977378
2,2.6,1,4.026055
2,2,1,6.7463
2,1.4,0,4.268985
1.6,2,1,4.469552
2,2.4,1,5.877856
1.4,2,1,4.588346
2,1.6,0,11.79621
2,2,0,14.65281
2,1.8,1,4.825954
2.2,2,1,6.316637
2,2.6,1,8.850343
1.4,2,1,4.233061
2,2.2,1,5.792212
2,2.4,1,7.816125
2,1.8,0,4.545449
2,2,1,9.06248
2,1.6,0,4.077634
2,2.6,1,3.500427
1.8,2,0,5.742455
2,1.4,0,12.36251
2,2,1,3.136628
2.4,2,0,5.036756
2.6,2,1,4.593984
2,1.6,0,8.750893
2.2,2,1,6.084408
2,2,1,4.110239
2,1.4,0,7.523535
1.6,2,1,6.319823
2.6,2,0,3.75707
2,2.2,0,6.14187
2,1.8,0,4.541394
2,2.4,1,9.511786
1.8,2,1,9.371329
1.4,2,1,5.001317
2,2.6,1,5.328249
2.4,2,1,5.119108
2,2,1,5.625562
1.6,2,1,6.975889
2.2,2,0,15.94873
1.6,2,1,4.057857
2,2.6,1,6.273107
1.4,2,1,3.553415
2,2,0,7.091408
2,2.2,1,17.13078
2.4,2,0,11.0329
1.8,2,1,7.091008
2.2,2,1,5.902773
2,1.6,0,4.166934
2,2.4,0,12.6437
1.4,2,1,4.222992
2,1.8,1,5.914186
2.6,2,0,7.269927
2,2,0,11.2679
1.6,2,1,11.19385
1.4,2,1,7.611894
2.2,2,0,5.643804
2,1.8,0,4.348362
2.6,2,0,17.10182
2,2,1,3.040172
2.4,2,0,3.886876
1.6,2,1,3.537833
1.8,2,1,5.950897
2,2.4,1,6.185138
2,2.2,1,21.96358
2,2,0,6.205686
1.4,2,1,3.179975
2,2.6,1,5.0823
