2,1.6,0,7.760637
2,2.6,1,4.552882
2,2.2,1,5.229305
2,1.4,0,3.960501
1.6,2,1,2.52257
2,2.4,1,28.7717
1.8,2,1,21.09
2,1.8,0,23.07811
2.6,2,0,2.87235
2,2,0,5.92949
2,2.4,1,10.34253
2,2,1,13.06044
1.4,2,1,5.748495
2,1.4,0,4.277173
2,2,1,21.71128
2,2.6,1,9.408159
2,1.4,0,6.242636
2,2.4,1,5.905552
1.4,2,1,3.394538
2,1.8,0,13.15061
2,1.6,0,12.38549
1.6,2,1,19.79409
2,2.4,0,2.836989
2,1.6,0,3.646469
1.6,2,1,28.18912
2,2,0,19.89005
2,2,0,11.17936
1.4,2,1,5.897472
2.4,2,0,10.17439
2,2.2,0,20.25033
2,2,1,14.62856
1.6,2,1,6.608298
2,2,1,4.421189
2,1.4,0,3.611579
2,2.2,1,9.220811
2.6,2,0,7.766188
1.8,2,1,6.80846
2,2.4,1,4.572778
2,2,1,4.912392
2.6,2,0,6.941753
2.6,2,0,3.591624
2.6,2,0,6.717266
2.6,2,0,4.923146
2,1.8,0,4.969398
2.2,2,0,5.489424
2,2.6,1,2.78389
2,1.6,0,2.520157
1.8,2,0,18.42156
1.8,2,1,19.68096
1.8,2,1,4.700736
2,2.2,1,4.034846
2,2.4,1,4.772077
1.4,2,1,6.11479
2,2,0,25.20557
2.2,2,0,3.130619
2.2,2,0,8.168763
2.6,2,0,4.617539
2.4,2,1,3.903687
1.6,2,1,4.119987
2,1.6,0,6.252969
2.2,2,0,10.7726
2,2.2,1,5.066317
2.2,2,0,28.45365
1.8,2,1,10.32748
1.4,2,1,4.222476
2,1.4,0,2.95997
2,2.4,1,3.717759
2,2,0,10.18703
2.4,2,0,5.341848
2,1.8,0,29.57875
