2,1.6,0,8.237705
2,2.6,1,6.181056
2,2.2,0,9.699739
2,1.4,0,4.28956
1.6,2,1,2.737271
2,2.4,1,4.283878
1.8,2,1,3.824308
2,1.8,0,9.132979
2.6,2,0,3.380745
2,2,1,4.541863
2,2.4,1,3.894329
2,2,1,4.106978
1.4,2,1,5.498726
2,1.4,0,2.346108
2,2,0,3.050748
2,2.6,1,2.489599
2,1.4,0,4.137022
2,2.4,0,3.084287
1.4,2,1,3.229932
2,1.8,0,2.394927
2,1.6,0,4.280875
1.6,2,1,2.768811
2,2.4,1,4.003863
2,1.6,0,2.943321
1.6,2,1,4.153602
2,2,0,2.80868
2,2,1,2.743712
1.4,2,1,3.425135
2.4,2,0,5.091951
2,2.2,1,5.189003
2,2,0,2.282296
1.6,2,1,2.518873
2,2,0,4.634719
2,1.4,0,3.523992
2,2.2,1,4.777288
2.6,2,0,2.471088
1.8,2,0,3.076295
2,2.4,1,2.269103
2,2,1,4.247766
2.6,2,0,2.110338
2.6,2,0,2.615958
2.6,2,0,3.067374
2.6,2,0,3.145458
2,1.8,0,5.327449
2.2,2,0,4.027401
2,2.6,1,2.859302
2,1.6,0,2.128492
1.8,2,1,2.439278
1.8,2,0,5.147129
1.8,2,1,2.066967
2,2.2,1,2.674095
2,2.4,1,4.207282
1.4,2,1,4.530773
2,2,0,4.559123
2.2,2,0,4.247958
2.2,2,1,5.93533
2.6,2,0,1.99328
2.4,2,0,2.710125
1.6,2,1,4.445988
2,1.6,0,1.983172
2.2,2,1,6.659228
2,2.2,1,6.352942
2.2,2,0,2.40207
1.8,2,1,2.3819
1.4,2,1,5.688375
2,1.4,0,2.243603
2,2.4,1,2.364476
2,2,0,2.167943
2.4,2,0,3.252337
2,1.8,0,3.230234
