2,1.8,0,7.538661
2,2.4,1,8.566868
2,2.2,1,6.126134
2,2.6,1,4.259668
2,2,0,14.52656
2,1.4,0,7.646492
1.6,2,1,4.305079
2,2.4,1,5.064517
1.4,2,1,4.212812
2,1.6,0,7.450977
2,2,0,8.36806
2,1.8,0,7.172957
2.2,2,0,7.217723
2,2.6,1,3.804218
1.4,2,1,6.605236
2,2.2,0,12.06754
2,2.4,1,7.374395
2,1.8,0,11.36525
2,2,0,4.704717
2,1.6,0,5.221112
2,2.6,1,7.130423
1.8,2,1,14.52347
2,1.4,0,6.867388
2,2,0,6.823712
2.4,2,0,4.836589
2.6,2,0,5.073453
2,1.6,0,9.395007
2.2,2,0,6.487323
2,2,0,5.893544
2,1.4,0,5.383692
1.6,2,1,5.052127
2.6,2,0,7.685519
2,2.2,1,7.488796
2,1.8,1,6.28009
2,2.4,0,7.401184
1.8,2,1,15.22885
1.4,2,1,5.252137
2,2.6,1,5.293424
2.4,2,0,4.07494
2,2,1,6.811236
1.6,2,1,10.05677
2.2,2,1,6.382412
1.6,2,1,4.854961
2,2.6,1,4.447846
1.4,2,1,10.38634
2,2,0,5.820994
2,2.2,1,5.954809
2.4,2,0,5.552058
1.8,2,1,6.001177
2.2,2,1,4.860735
2,1.6,0,2.475653
2,2.4,1,2.623178
1.4,2,1,3.253377
2,1.8,0,2.264169
2.6,2,0,3.792044
2,2,1,7.389132
1.6,2,1,3.711069
1.4,2,1,3.244799
2.2,2,0,2.600691
2,1.8,0,6.991998
2.6,2,0,4.677838
2,2,0,8.228451
2.4,2,0,4.037642
1.6,2,1,3.629372
1.8,2,1,3.986868
2,2.4,1,3.692737
2,2.2,1,3.955448
2,2,1,8.606221
1.4,2,1,4.480567
2,2.6,1,3.758564
