2,1.6,0,15.8024
2,2.6,1,5.764963
2,2.2,0,7.1303
2,1.4,0,3.845865
1.6,2,1,4.747524
2,2.4,1,4.737767
1.8,2,0,7.235105
2,1.8,0,8.990793
2.6,2,0,8.557282
2,2,0,7.973042
2,2.4,1,5.990337
2,2,0,10.17181
1.4,2,1,8.305243
2,1.4,0,3.495071
2,2,1,11.47226
2,2.6,1,5.772459
2,1.4,0,3.407274
2,2.4,1,3.324821
1.4,2,1,4.217768
2,1.8,0,18.26924
2,1.6,0,5.41903
1.6,2,1,2.98646
2,2.4,1,5.05432
2,1.6,0,9.453785
1.6,2,1,2.96338
2,2,0,6.877681
2,2,0,11.47924
1.4,2,1,4.441236
2.4,2,0,7.659155
2,2.2,0,19.15073
2,2,0,4.871454
1.6,2,1,6.890702
2,2,0,9.301657
2,1.4,0,5.159463
2,2.2,1,5.830756
2.6,2,0,3.468267
1.8,2,1,3.064444
2,2.4,1,4.335014
2,2,0,26.31331
2.6,2,0,5.995643
2.6,2,0,6.886262
2.6,2,0,7.729881
2.6,2,0,4.677244
2,1.8,0,13.15186
2.2,2,0,14.2124
2,2.6,1,3.719011
2,1.6,0,5.557539
1.8,2,1,5.830796
1.8,2,1,9.85527
1.8,2,1,7.143455
2,2.2,1,17.32839
2,2.4,1,12.02161
1.4,2,1,4.812335
2,2,1,28.1411
2.2,2,0,18.06625
2.2,2,0,13.92504
2.6,2,0,19.28558
2.4,2,0,9.855842
1.6,2,1,8.187475
2,1.6,0,3.115845
2.2,2,0,10.79875
2,2.2,1,13.42028
2.2,2,0,14.69894
1.8,2,1,6.077233
1.4,2,1,4.699196
2,1.4,0,5.015494
2,2.4,1,10.24771
2,2,0,18.43915
2.4,2,0,14.83274
2,1.8,0,9.916632
