2,1.8,0,3.131129
2,2.4,0,3.607033
2,2.2,1,5.13853
2,2.6,1,2.945696
2,2,1,5.243134
2,1.4,0,4.376414
1.6,2,1,2.499382
2,2.4,1,2.806288
1.4,2,1,3.622113
2,1.6,0,6.996545
2,2,0,3.476324
2,1.8,0,2.606531
2.2,2,0,11.04307
2,2.6,1,3.88977
1.4,2,1,2.477068
2,2.2,1,2.39353
2,2.4,1,2.618147
2,1.8,0,2.705721
2,2,1,4.633173
2,1.6,0,5.093703
2,2.6,1,2.532514
1.8,2,1,2.801819
2,1.4,0,6.27916
2,2,1,7.492026
2.4,2,0,5.685685
2.6,2,0,3.463106
2,1.6,0,2.545132
2.2,2,0,2.795106
2,2,1,2.38474
2,1.4,0,5.820306
1.6,2,1,4.468522
2.6,2,1,3.437404
2,2.2,1,7.139513
2,1.8,0,5.499914
2,2.4,0,4.91798
1.8,2,1,5.080786
1.4,2,1,2.762895
2,2.6,1,3.972058
2.4,2,0,2.446786
2,2,1,2.644296
1.6,2,1,3.15227
2.2,2,1,2.782342
1.6,2,1,2.405793
2,2.6,1,8.803774
1.4,2,1,3.403116
2,2,0,6.948356
2,2.2,0,5.492836
2.4,2,0,3.571555
1.8,2,1,2.54673
2.2,2,0,2.741187
2,1.6,0,2.700679
2,2.4,1,6.061503
1.4,2,1,2.97771
2,1.8,1,21.95464
2.6,2,0,7.70385
2,2,0,5.211839
1.6,2,1,4.45311
1.4,2,1,4.525175
2.2,2,1,5.796688
2,1.8,1,4.483311
2.6,2,0,3.653129
2,2,1,7.359551
2.4,2,0,6.955494
1.6,2,1,2.528486
1.8,2,1,6.091442
2,2.4,0,3.490038
2,2.2,1,4.254843
2,2,0,5.409468
1.4,2,1,4.03351
2,2.6,1,3.849768
