2,3,0,7.709165,0.5
2,2.5,1,5.014039,0.25
2,3.5,0,5.286344,0.5
2,2.5,0,6.006647,0.5
4,2,1,6.380856,0.5
2,4,1,2.414481,0
2.5,2,1,6.687162,0.25
2,3.5,1,6.960774,0.75
3.5,2,0,13.79208,0.25
2,3.5,1,3.251536,0
2,4,1,4.937331,0.5
2,4,1,3.046233,0.25
3,2,0,5.573493,0.5
2,4,1,5.299442,0.5
2.5,2,0,11.47792,1
2,3.5,1,4.44767,0.25
2,3,0,8.667224,0.75
2,2.5,1,2.326155,0.5
4,2,1,2.676719,0.75
2,4,1,5.304465,0.25
2,4,1,2.418909,0.5
3.5,2,0,9.986839,0.5
2,2.5,1,4.974653,0.5
2,4,1,2.253541,0.5
3,2,0,5.803284,0.75
4,2,0,3.893185,0.25
2,4,0,2.346869,0.75
3,2,0,4.434045,0.75
3,2,1,10.8596,1
2,3.5,1,2.115192,0.25
3,2,1,4.491104,0
2.5,2,0,5.407884,0.5
2,3,1,3.797524,0.5
2,4,1,5.902087,0.75
2,3,0,4.628413,1
3.5,2,0,6.836085,0.5
3.5,2,0,2.691252,0
2,2.5,0,9.443734,0
4,2,1,2.442116,1
4,2,1,3.232814,0.75
3,2,1,3.015202,0.5
2.5,2,0,5.62001,0.25
3,2,0,3.439565,0.5
2,3.5,1,2.708696,0
3.5,2,0,3.683379,0.25
2,4,1,2.752675,0
2,2.5,1,2.614477,1
3,2,1,2.343468,0.75
2.5,2,1,2.902779,0.25
3,2,1,7.922443,0.25
2,3,1,4.85028,1
2,4,1,5.186428,0.25
3.5,2,0,6.946082,0.25
2,3.5,0,3.714995,0.75
2.5,2,0,7.474484,0.5
3.5,2,1,4.46333,1
3,2,0,3.930991,0.25
4,2,0,2.190358,0
3,2,0,6.039907,0
2,2.5,1,6.717007,0.25
3.5,2,0,3.041552,0.75
2,4,0,5.156362,1
3.5,2,0,5.682307,0.75
3.5,2,1,8.357969,1
4,2,1,2.283381,1
2,2.5,1,2.594775,0.25
2,3.5,1,2.709179,1
2,4,0,4.507699,0.75
4,2,0,2.004157,0
2,3.5,0,4.413387,1
2,2.5,1,7.372843,0.75
2,2.5,1,5.782046,0
2,3,1,5.940267,0.75
2,2.5,1,3.393148,0
3,2,1,3.742923,1
2,2.5,1,4.99102,0.75
2.5,2,0,12.28887,0
2,4,0,8.505799,1
3,2,0,11.48926,0
2,4,1,3.183328,0
2,3.5,1,2.689639,0
2,2.5,1,2.568271,0.75
3,2,0,5.477635,0.5
2,3,0,2.448209,1
2.5,2,0,5.889152,1
2,4,0,13.34972,0.75
2,2.5,1,7.266633,0.25
2,3,1,4.122869,0
3.5,2,0,2.794196,0
2,2.5,1,8.36504,0.5
2,4,1,3.712588,0.25
2.5,2,1,3.514095,0.75
2,3,1,2.923618,0.25
2,2.5,1,2.959224,0.5
2.5,2,0,2.832412,0
3.5,2,0,4.817619,0
2,4,1,5.523434,0.75
2.5,2,0,14.5591,0.25
3,2,0,8.807835,0.75
2,2.5,1,11.95269,0.25
4,2,0,2.896562,0.5
3,2,1,2.569971,0.75
2,4,1,3.495399,0.75
2,3.5,1,2.878777,0.5
2,3.5,0,8.881385,1
4,2,1,6.488354,1
2.5,2,1,3.780998,1
2,3.5,0,5.893599,1
3.5,2,1,5.681729,0.5
2.5,2,0,7.602647,0
3.5,2,1,3.989623,0.75
3,2,1,2.727574,1
3.5,2,1,4.453775,0.75
2,3,0,4.529467,1
3.5,2,0,10.55931,0.5
2,2.5,1,8.205558,0.75
2,3,0,6.172082,1
4,2,0,5.791195,0.5
3.5,2,1,8.213219,1
3,2,0,5.020665,0.5
2,3,1,10.33394,0.75
2,2.5,1,11.66506,1
4,2,0,4.576893,0.25
2,2.5,1,2.054578,0.5
3.5,2,0,5.433023,0
3.5,2,1,2.87124,1
3.5,2,1,2.397149,0.5
3.5,2,1,2.414688,1
4,2,0,2.428148,0.5
2,3,1,4.257111,0.25
3.5,2,1,9.504345,0.5
2,4,0,12.21527,0.75
4,2,0,4.5776,0.25
3.5,2,0,9.006954,0.25
4,2,1,3.796845,1
2,4,1,2.890157,0.25
2,3.5,1,2.584663,0
2,3,1,2.331864,0.5
2.5,2,1,2.581911,0.75
2,3,1,3.260276,0.5
2,3,1,5.010037,0.25
2,3.5,1,2.152606,0.25
2,3,1,7.20846,0.75
2,3,1,2.433548,0.25
4,2,1,3.330197,1
2,3.5,1,3.253539,0.75
2.5,2,1,3.458075,0.75
2,4,0,4.948174,1
2.5,2,0,4.051054,0.25
2,2.5,1,5.630806,0
2,3,1,2.49563,0
2,4,1,2.441681,0
2.5,2,1,5.347037,1
2,3.5,1,10.78755,0.75
3.5,2,0,3.860344,0.25
2,3,1,5.184717,0
2,3,1,1.971495,0.25
2,2.5,0,9.191202,1
4,2,0,4.576485,0
2,3.5,0,4.153884,0.75
2,2.5,1,5.779842,0.75
2.5,2,0,3.798795,1
2,2.5,1,8.884546,0.5
2,3,1,4.873735,0
4,2,0,4.736967,0.25
