2,3,1,16.43057,0.5
2,2.5,1,11.864808,0.25
2,3.5,1,5.9864773,0.5
2,2.5,1,6.2972324,0.5
4,2,0,5.9328108,0.5
2,4,1,5.8711882,0
2.5,2,0,5.7999414,0.25
2,3.5,1,5.7590104,0.75
3.5,2,0,5.7608082,0.25
2,3.5,1,5.7543448,0
2,4,1,5.7333235,0.5
2,4,1,5.7310798,0.25
3,2,1,5.7247297,0.5
2,4,1,5.7779616,0.5
2.5,2,1,5.7508824,1
2,3.5,1,5.7647302,0.25
2,3,1,5.8308211,0.75
2,2.5,1,5.8135583,0.5
4,2,1,5.9400217,0.75
2,4,1,6.0092976,0.25
2,4,1,5.8132503,0.5
3.5,2,1,5.8098215,0.5
2,2.5,1,5.8656482,0.5
2,4,1,6.0353836,0.5
3,2,1,5.9431068,0.75
4,2,0,6.0030142,0.25
2,4,1,6.84775,0.75
3,2,1,5.9903503,0.75
3,2,1,13.059801,1
2,3.5,1,9.474509,0.25
3,2,0,9.169118,0
2.5,2,1,6.1903749,0.5
2,3,1,13.985905,0.5
2,4,1,11.477029,0.75
2,3,0,7.729606,1
3.5,2,1,6.2625592,0.5
3.5,2,0,8.262539,0
2,2.5,1,6.1039471,0
4,2,1,6.5056952,1
4,2,1,6.0413818,0.75
3,2,1,7.990314,0.5
2.5,2,0,6.9025,0.25
3,2,0,6.4695864,0.5
2,3.5,1,6.00458,0
3.5,2,0,6.1341654,0.25
2,4,1,5.7858834,0
2,2.5,0,5.7988097,1
3,2,1,5.7821238,0.75
2.5,2,0,5.7568265,0.25
3,2,0,5.7979355,0.25
2,3,0,5.7788942,1
2,4,1,5.7789965,0.25
3.5,2,0,5.7892845,0.25
2,3.5,1,5.7578509,0.75
2.5,2,1,5.7982303,0.5
3.5,2,1,5.7786809,1
3,2,0,5.7843546,0.25
4,2,0,5.8059304,0
3,2,0,5.7237835,0
2,2.5,1,5.796701,0.25
3.5,2,1,5.7927022,0.75
2,4,0,5.7941931,1
3.5,2,1,5.7989143,0.75
3.5,2,1,5.8027477,1
4,2,1,5.778367,1
2,2.5,1,5.7939305,0.25
2,3.5,0,5.7857705,1
2,4,0,5.8003827,0.75
4,2,0,5.8130644,0
2,3.5,0,5.829683,1
2,2.5,1,12.648646,0.75
2,2.5,1,7.019761,0
2,3,1,7.301559,0.75
2,2.5,1,6.0474545,0
3,2,1,7.425438,1
2,2.5,1,8.778499,0.75
2.5,2,0,6.802865,0
2,4,0,6.1773497,1
3,2,0,7.877933,0
