2,3,0,1.498367,0.5
2,2.5,1,4.041113,0.25
2,3.5,1,4.7644,0.5
2,2.5,0,7.517015,0.5
4,2,1,5.889968,0.5
2,4,1,2.1483,0
2.5,2,0,3.977583,0.25
2,3.5,0,3.931902,0.75
3.5,2,0,2.690178,0.25
2,3.5,1,2.544446,0
2,4,1,5.060974,0.5
2,4,1,2.485104,0.25
3,2,0,3.841904,0.5
2,4,1,2.175144,0.5
2.5,2,1,9.007219,1
2,3.5,1,6.253455,0.25
2,3,0,7.348159,0.75
2,2.5,1,6.565598,0.5
4,2,1,2.131662,0.75
2,4,1,2.335356,0.25
2,4,0,4.109761,0.5
3.5,2,1,5.624383,0.5
2,2.5,1,9.513682,0.5
2,4,1,4.585952,0.5
3,2,0,7.003248,0.75
4,2,0,2.539512,0.25
2,4,1,3.614666,0.75
3,2,0,8.496639,0.75
3,2,0,7.644516,1
2,3.5,1,2.972505,0.25
3,2,0,6.147829,0
2.5,2,0,3.505542,0.5
2,3,1,2.315179,0.5
2,4,1,4.936782,0.75
2,3,1,1.539849,1
3.5,2,1,2.596878,0.5
3.5,2,0,3.593625,0
2,2.5,1,6.88413,0
4,2,0,4.280427,1
4,2,0,4.244446,0.75
3,2,0,3.812424,0.5
2.5,2,0,2.588555,0.25
3,2,0,5.819048,0.5
2,3.5,1,4.044272,0
3.5,2,0,2.287,0.25
2,4,1,2.022068,0
2,2.5,0,5.433972,1
3,2,1,5.376227,0.75
2.5,2,0,2.018632,0.25
3,2,0,2.76313,0.25
2,3,1,2.047158,1
2,4,1,3.696169,0.25
3.5,2,0,2.222375,0.25
2,3.5,0,2.021535,0.75
2.5,2,0,7.338421,0.5
3.5,2,1,3.044618,1
3,2,0,4.672439,0.25
4,2,0,2.788647,0
3,2,0,2.348841,0
2,2.5,1,2.259488,0.25
3.5,2,1,2.3462,0.75
2,4,0,9.543796,1
3.5,2,0,4.999121,0.75
3.5,2,0,3.187851,1
4,2,0,4.391863,1
2,2.5,1,3.995771,0.25
2,3.5,0,3.299952,1
2,4,1,2.804375,0.75
4,2,0,2.184809,0
2,3.5,1,2.883623,1
2,2.5,0,5.835166,0.75
2,2.5,1,3.462986,0
2,3,0,3.740525,0.75
2,2.5,1,3.113825,0
3,2,1,7.098497,1
2,2.5,0,3.706766,0.75
2.5,2,1,5.905148,0
2,4,1,4.989091,1
3,2,0,9.294117,0
2,4,1,4.627406,0
2,3.5,1,3.024339,0
2,2.5,1,4.367923,0.75
3,2,0,5.423572,0.5
2,3,1,2.315126,1
2.5,2,1,9.755973,1
2,4,0,10.77004,0.75
2,2.5,1,2.95678,0.25
2,3,1,5.382748,0
3.5,2,0,4.318113,0
2,2.5,0,5.264922,0.5
2,4,1,3.742251,0.25
2.5,2,0,2.702294,0.75
2,3,1,4.494251,0.25
2,2.5,1,2.947228,0.5
2.5,2,0,4.677382,0
3.5,2,0,2.220268,0
2,4,0,1.893884,0.75
2.5,2,0,5.058411,0.25
3,2,0,2.960015,0.75
2,2.5,1,4.667102,0.25
4,2,1,2.765893,0.5
3,2,0,3.041529,0.75
2,4,1,10.65566,0.75
2,3.5,1,2.342992,0.5
2,3.5,1,2.973752,1
4,2,1,4.458201,1
2.5,2,0,1.326079,1
2,3.5,1,4.419419,1
3.5,2,0,5.087283,0.5
2.5,2,0,9.546514,0
3.5,2,0,1.545487,0.75
3,2,0,3.503713,1
3.5,2,1,3.635872,0.75
2,3,1,4.886982,1
3.5,2,0,3.802367,0.5
2,2.5,1,9.513895,0.75
2,3,0,2.020754,1
4,2,0,5.251823,0.5
3.5,2,0,9.12639,1
3,2,0,5.40135,0.5
2,3,1,5.323017,0.75
2,2.5,1,7.274051,1
4,2,0,2.43423,0.25
2,2.5,1,6.414949,0.5
3.5,2,0,2.278869,0
3.5,2,1,2.739176,1
3.5,2,0,2.384461,0.5
3.5,2,1,2.564066,1
4,2,0,3.431536,0.5
2,3,1,4.655194,0.25
3.5,2,0,2.339717,0.5
2,4,1,5.47181,0.75
4,2,0,2.078145,0.25
3.5,2,0,3.514829,0.25
4,2,1,6.069084,1
2,4,1,2.69061,0.25
2,3.5,1,3.00723,0
2,3,1,2.795608,0.5
2.5,2,1,8.887777,0.75
2,3,1,4.626452,0.5
2,3,1,2.535863,0.25
2,3.5,1,3.76719,0.25
2,3,0,2.151961,0.75
2,3,1,2.999694,0.25
4,2,0,4.114962,1
2,3.5,1,2.27084,0.75
2.5,2,0,6.511373,0.75
2,4,0,3.212498,1
2.5,2,0,2.890737,0.25
2,2.5,1,8.065532,0
2,3,1,4.442926,0
2,4,1,3.03233,0
2.5,2,1,7.243561,1
2,3.5,1,2.960415,0.75
3.5,2,0,2.130713,0.25
2,3,1,6.088625,0
2,3,1,3.328787,0.25
2,2.5,1,6.120254,1
4,2,0,2.039173,0
2,3.5,1,2.144505,0.75
2,2.5,1,11.86263,0.75
2.5,2,1,5.429446,1
2,2.5,1,3.410072,0.5
2,3,1,2.794069,0
4,2,0,4.1711,0.25
4,2,0,3.282161,0.5
2,3,0,4.470009,1
4,2,0,2.241839,0
2.5,2,0,10.64346,0
2,3.5,1,1.166182,0.5
3,2,0,3.806796,0.25
4,2,1,3.4658,0.75
2,3,1,2.061585,0.25
2,4,1,2.433288,0
2,4,1,3.72043,0.5
3.5,2,0,10.0586,0.25
2.5,2,0,7.723342,0
2,3.5,1,4.003537,0.25
3,2,0,2.048266,0
3,2,0,2.455991,0.5
4,2,1,3.863608,1
3.5,2,1,2.390415,1
2.5,2,1,3.668716,1
2,2.5,1,5.678296,0
3,2,1,2.360895,0.75
2,2.5,0,4.518691,1
2,3.5,1,2.669662,0
3,2,0,3.110961,0
3,2,0,3.154442,0.25
2.5,2,0,6.309405,0.5
2,2.5,1,2.192366,0.75
2,4,0,6.964415,1
3.5,2,0,1.933755,0
2,3,0,6.617716,1
2.5,2,0,2.940911,0.75
3.5,2,0,5.783232,0.75
3,2,0,3.796412,0
3.5,2,0,7.542515,0.5
4,2,0,4.204407,0.25
2,4,1,2.293941,0
