2,3,1,3.805544,0.5
2,2.5,0,3.019959,0.25
2,3.5,0,4.345702,0.5
2,2.5,0,2.57207,0.5
4,2,1,7.001931,0.5
2,4,1,2.776583,0
2.5,2,1,2.201692,0.25
2,3.5,0,2.776576,0.75
3.5,2,0,2.95571,0.25
2,3.5,1,3.202071,0
2,4,1,3.718333,0.5
2,4,1,3.079398,0.25
3,2,0,3.090035,0.5
2,4,1,9.625532,0.5
2.5,2,1,4.785891,1
2,3.5,1,8.549649,0.25
2,3,1,6.023477,0.75
2,2.5,0,5.293077,0.5
4,2,1,2.323456,0.75
2,4,1,2.914805,0.25
2,4,1,9.109131,0.5
3.5,2,1,3.743248,0.5
2,2.5,1,2.903342,0.5
2,4,1,3.98012,0.5
3,2,0,6.680945,0.75
4,2,0,3.21639,0.25
2,4,0,2.822551,0.75
3,2,0,2.872495,0.75
3,2,1,2.514692,1
2,3.5,0,5.738528,0.25
3,2,0,3.548846,0
2.5,2,1,2.451675,0.5
2,3,0,3.62882,0.5
2,4,0,7.992806,0.75
2,3,1,6.211254,1
3.5,2,1,2.865252,0.5
3.5,2,0,6.346024,0
2,2.5,1,2.447008,0
4,2,0,5.777851,1
4,2,1,6.556666,0.75
3,2,0,17.08331,0.5
2.5,2,0,3.870317,0.25
3,2,0,2.791105,0.5
2,3.5,1,3.781713,0
3.5,2,0,2.794054,0.25
2,4,1,5.419853,0
2,2.5,1,6.23842,1
3,2,1,2.622877,0.75
2.5,2,0,6.504405,0.25
3,2,0,2.397774,0.25
2,3,0,4.139732,1
2,4,1,2.592863,0.25
3.5,2,0,2.542048,0.25
2,3.5,1,3.011617,0.75
2.5,2,0,5.083921,0.5
3.5,2,1,4.370928,1
3,2,1,3.051817,0.25
4,2,0,5.367227,0
3,2,0,6.032553,0
2,2.5,1,3.124405,0.25
3.5,2,0,4.913948,0.75
2,4,0,4.764777,1
3.5,2,1,5.197945,0.75
3.5,2,1,4.505673,1
4,2,0,4.248514,1
2,2.5,0,5.323441,0.25
2,3.5,0,3.648252,1
2,4,0,8.681488,0.75
4,2,0,7.469688,0
2,3.5,1,2.766568,1
2,2.5,1,11.24061,0.75
2,2.5,0,2.816241,0
2,3,1,4.705496,0.75
2,2.5,1,3.054522,0
3,2,0,6.787454,1
2,2.5,0,2.346575,0.75
2.5,2,0,6.567989,0
2,4,1,7.111032,1
3,2,0,2.424429,0
2,4,1,7.231759,0
2,3.5,1,47.78701,0
2,2.5,0,6.2178136,0.75
3,2,1,5.8077001,0.5
2,3,0,5.7611679,1
2.5,2,0,5.7676884,1
2,4,1,5.7515312,0.75
2,2.5,1,5.7203886,0.25
2,3,1,5.7681071,0
3.5,2,0,5.7341762,0
2,2.5,1,5.8093522,0.5
2,4,1,5.7315239,0.25
2.5,2,1,5.7952303,0.75
2,3,1,5.719082,0.25
2,2.5,1,5.7566101,0.5
2.5,2,0,5.750711,0
3.5,2,0,5.7456278,0
2,4,1,5.7846969,0.75
2.5,2,0,5.7381314,0.25
3,2,1,5.7620058,0.75
2,2.5,1,5.7825977,0.25
4,2,0,5.7275807,0.5
3,2,1,5.7803023,0.75
2,4,1,20.6551,0.75
2,3.5,1,8.846621,0.5
2,3.5,0,6.0860933,1
4,2,1,6.1825812,1
2.5,2,1,6.0968638,1
2,3.5,1,6.0100077,1
3.5,2,0,6.833557,0.5
2.5,2,0,6.2668208,0
3.5,2,1,5.8142362,0.75
3,2,1,6.817157,1
3.5,2,0,6.857225,0.75
2,3,1,16.00094,1
3.5,2,0,11.583649,0.5
2,2.5,0,8.482575,0.75
2,3,0,8.849626,1
4,2,0,7.071843,0.5
3.5,2,0,9.347853,1
3,2,0,6.833678,0.5
2,3,0,3.247217,0.75
2,2.5,0,3.000845,1
4,2,0,3.689496,0.25
2,2.5,1,3.651909,0.5
3.5,2,0,3.365249,0
3.5,2,1,2.720642,1
3.5,2,0,3.322082,0.5
3.5,2,1,2.279892,1
4,2,0,4.759046,0.5
2,3,1,2.945337,0.25
3.5,2,0,2.38716,0.5
2,4,0,4.857507,0.75
4,2,0,2.459893,0.25
3.5,2,0,2.739299,0.25
4,2,0,2.560993,1
2,4,0,8.347138,0.25
2,3.5,1,2.533738,0
2,3,0,3.182698,0.5
2.5,2,1,5.834222,0.75
2,3,0,5.978933,0.5
2,3,1,4.477824,0.25
2,3.5,1,3.07594,0.25
2,3,0,5.143434,0.75
2,3,1,4.578389,0.25
4,2,1,5.643166,1
2,3.5,0,2.945719,0.75
2.5,2,1,4.903877,0.75
2,4,1,5.449993,1
2.5,2,0,3.39685,0.25
2,2.5,1,5.021556,0
2,3,1,4.455483,0
2,4,1,4.761208,0
2.5,2,1,3.366538,1
2,3.5,1,4.341479,0.75
3.5,2,0,2.056814,0.25
2,3,0,3.450711,0
2,3,1,2.781217,0.25
2,2.5,0,3.379794,1
4,2,0,2.805192,0
2,3.5,0,4.478826,0.75
2,2.5,0,5.086078,0.75
2.5,2,1,4.615411,1
2,2.5,0,3.301015,0.5
2,3,1,5.360143,0
4,2,0,3.185036,0.25
4,2,0,2.809276,0.5
2,3,0,3.251394,1
4,2,0,2.417518,0
2.5,2,0,3.99747,0
2,3.5,1,3.719223,0.5
3,2,0,5.668168,0.25
4,2,0,2.771641,0.75
2,3,1,7.425643,0.25
2,4,1,5.14781,0
2,4,0,3.169082,0.5
3.5,2,0,5.344195,0.25
2.5,2,0,6.401173,0
2,3.5,1,2.674563,0.25
3,2,0,7.029525,0
3,2,0,7.958654,0.5
4,2,0,5.813866,1
3.5,2,1,4.276529,1
2.5,2,0,4.928778,1
2,2.5,1,5.864479,0
3,2,0,4.531652,0.75
2,2.5,1,3.047297,1
2,3.5,1,3.548259,0
3,2,0,3.079852,0
3,2,0,6.619838,0.25
2.5,2,0,4.614297,0.5
2,2.5,1,3.824763,0.75
2,4,0,6.458491,1
3.5,2,0,3.062456,0
2,3,0,9.648178,1
2.5,2,0,4.392728,0.75
3.5,2,1,2.710471,0.75
3,2,0,2.708018,0
3.5,2,0,3.137124,0.5
4,2,1,2.392766,0.25
2,4,1,6.246516,0
