2,3,1,8.22281,0.5
2,2.5,1,4.407624,0.25
2,3.5,0,7.09227,0.5
2,2.5,0,6.691803,0.5
4,2,0,4.073659,0.5
2,4,1,3.254064,0
2.5,2,0,2.234143,0.25
2,3.5,1,2.589631,0.75
3.5,2,0,2.83551,0.25
2,3.5,1,2.771062,0
2,4,1,4.23197,0.5
2,4,1,4.909265,0.25
3,2,1,3.093051,0.5
2,4,1,4.051462,0.5
2.5,2,1,3.133636,1
2,3.5,1,2.768905,0.25
2,3,0,3.184073,0.75
2,2.5,1,2.79346,0.5
4,2,1,2.014588,0.75
2,4,1,2.532131,0.25
2,4,1,3.76645,0.5
3.5,2,0,2.516774,0.5
2,2.5,1,2.452795,0.5
2,4,1,6.523952,0.5
3,2,1,3.712332,0.75
4,2,0,3.741167,0.25
2,4,0,2.739344,0.75
3,2,0,2.61117,0.75
3,2,1,3.205,1
2,3.5,1,3.666344,0.25
3,2,0,2.090627,0
2.5,2,0,3.541765,0.5
2,3,1,2.354025,0.5
2,4,0,3.406208,0.75
2,3,0,3.531425,1
3.5,2,0,2.808754,0.5
3.5,2,0,4.965219,0
2,2.5,1,4.339753,0
4,2,0,2.774676,1
4,2,1,3.707448,0.75
3,2,0,4.321597,0.5
2.5,2,0,3.585721,0.25
3,2,1,3.846376,0.5
2,3.5,1,1.800014,0
3.5,2,0,2.467815,0.25
2,4,1,1.952013,0
2,2.5,1,3.233856,1
3,2,1,3.142983,0.75
2.5,2,0,2.856877,0.25
3,2,0,2.795035,0.25
2,3,0,2.166638,1
2,4,1,3.289745,0.25
3.5,2,0,2.343426,0.25
2,3.5,0,3.508233,0.75
2.5,2,0,3.452295,0.5
3.5,2,1,2.282003,1
3,2,0,2.074775,0.25
4,2,0,1.379992,0
3,2,0,2.622301,0
2,2.5,0,2.755915,0.25
3.5,2,1,2.927749,0.75
2,4,0,3.413551,1
3.5,2,0,3.186002,0.75
3.5,2,1,2.599669,1
4,2,1,2.467678,1
2,2.5,1,6.97899,0.25
2,3.5,0,2.26437,1
2,4,1,8.293257,0.75
4,2,0,1.862841,0
2,3.5,0,3.05279,1
2,2.5,0,3.322826,0.75
2,2.5,1,1.930694,0
2,3,1,2.838568,0.75
2,2.5,0,2.027569,0
3,2,1,2.063874,1
2,2.5,1,3.0989,0.75
2.5,2,0,4.72335,0
2,4,0,1.929351,1
3,2,0,1.866036,0
2,4,1,2.146958,0
2,3.5,1,2.339442,0
2,2.5,0,5.346364,0.75
3,2,0,6.981083,0.5
2,3,0,6.767798,1
2.5,2,1,2.355265,1
2,4,1,1.889274,0.75
2,2.5,1,2.522901,0.25
2,3,1,2.686787,0
3.5,2,0,1.683524,0
2,2.5,1,4.915682,0.5
2,4,1,2.158149,0.25
2.5,2,0,3.329991,0.75
2,3,1,1.775623,0.25
2,2.5,1,5.932663,0.5
2.5,2,0,10.42018,0
3.5,2,0,2.673432,0
2,4,1,2.455925,0.75
2.5,2,0,2.222664,0.25
3,2,0,3.227812,0.75
2,2.5,1,2.437598,0.25
4,2,1,2.658948,0.5
3,2,1,3.368723,0.75
2,4,1,1.833879,0.75
2,3.5,1,2.4286,0.5
2,3.5,0,2.266928,1
4,2,1,5.693647,1
2.5,2,1,3.463661,1
2,3.5,1,2.532915,1
3.5,2,1,3.204837,0.5
2.5,2,0,3.714652,0
3.5,2,0,5.898666,0.75
3,2,1,3.971101,1
3.5,2,1,2.235794,0.75
2,3,0,3.715274,1
3.5,2,0,2.359275,0.5
2,2.5,0,3.467097,0.75
2,3,0,3.79584,1
4,2,0,2.426529,0.5
3.5,2,1,2.792456,1
3,2,0,2.580282,0.5
2,3,0,1.862423,0.75
2,2.5,0,3.524632,1
4,2,0,2.9298,0.25
2,2.5,0,2.985395,0.5
3.5,2,0,2.141611,0
3.5,2,0,2.036651,1
3.5,2,0,3.354999,0.5
3.5,2,1,1.908775,1
4,2,0,1.999635,0.5
2,3,1,2.298142,0.25
3.5,2,1,1.903422,0.5
2,4,1,1.773986,0.75
4,2,0,2.474599,0.25
3.5,2,0,2.050016,0.25
4,2,1,2.953328,1
2,4,1,1.885385,0.25
2,3.5,1,2.672396,0
2,3,1,2.241983,0.5
2.5,2,0,5.590369,0.75
2,3,1,2.263471,0.5
2,3,1,4.261587,0.25
2,3.5,1,2.666348,0.25
2,3,1,2.377996,0.75
2,3,1,2.177064,0.25
4,2,1,2.10874,1
2,3.5,0,2.340281,0.75
2.5,2,1,2.646252,0.75
2,4,0,6.8682,1
