2,3,0,14.01979,0.5
2,2.5,1,8.737527,0.25
2,3.5,0,5.355599,0.5
2,2.5,0,5.710938,0.5
4,2,0,8.146545,0.5
2,4,1,12.99819,0
2.5,2,0,8.983917,0.25
2,3.5,1,9.998663,0.75
3.5,2,0,6.893226,0.25
2,3.5,1,7.557574,0
2,4,0,6.100299,0.5
2,4,1,12.87364,0.25
3,2,0,5.820963,0.5
2,4,0,6.679991,0.5
2.5,2,0,7.471903,1
2,3.5,1,9.341643,0.25
2,3,1,5.439466,0.75
2,2.5,1,7.018991,0.5
4,2,1,6.111714,0.75
2,4,1,5.743408,0.25
2,4,1,4.976475,0.5
3.5,2,1,10.02818,0.5
2,2.5,1,5.27271,0.5
2,4,1,4.775595,0.5
3,2,1,4.346635,0.75
4,2,0,6.817365,0.25
2,4,1,5.498797,0.75
3,2,0,4.729573,0.75
3,2,0,3.70567,1
2,3.5,1,4.393017,0.25
3,2,0,4.883242,0
2.5,2,0,9.694343,0.5
2,3,1,5.7786,0.5
2,4,0,4.437875,0.75
2,3,0,3.500035,1
3.5,2,1,4.829893,0.5
3.5,2,0,4.856364,0
2,2.5,0,3.224963,0
4,2,1,4.259453,1
4,2,1,4.015717,0.75
3,2,0,3.821278,0.5
2.5,2,0,8.016287,0.25
3,2,1,4.85805,0.5
2,3.5,1,3.961058,0
3.5,2,0,8.811028,0.25
2,4,1,4.604221,0
2,2.5,1,8.839965,1
3,2,1,6.769609,0.75
2.5,2,0,5.511267,0.25
3,2,0,5.834875,0.25
2,3,0,13.2061,1
2,4,1,6.298331,0.25
3.5,2,0,7.828617,0.25
2,3.5,0,9.52546,0.75
2.5,2,0,4.139344,0.5
3.5,2,1,9.245071,1
3,2,0,10.60912,0.25
4,2,0,14.63972,0
3,2,0,13.7529,0
2,2.5,1,4.529148,0.25
3.5,2,0,6.062315,0.75
2,4,0,8.999709,1
3.5,2,0,6.518865,0.75
3.5,2,1,6.107377,1
4,2,1,6.195271,1
2,2.5,1,5.927351,0.25
2,3.5,0,6.115597,1
2,4,1,4.880125,0.75
4,2,0,6.307309,0
2,3.5,0,6.012805,1
2,2.5,0,4.352178,0.75
2,2.5,1,5.436548,0
2,3,0,6.450814,0.75
2,2.5,1,4.608511,0
3,2,1,3.200075,1
2,2.5,1,7.001493,0.75
2.5,2,0,7.005606,0
2,4,0,3.268598,1
3,2,0,7.137895,0
2,4,1,10.418,0
2,3.5,1,4.947851,0
2,2.5,0,47.78701,0.75
3,2,0,6.2178136,0.5
2,3,0,5.8077001,1
2.5,2,0,5.7611679,1
2,4,1,5.7676884,0.75
2,2.5,1,5.7515312,0.25
2,3,1,5.7203886,0
3.5,2,0,5.7681071,0
2,2.5,1,5.7341762,0.5
2,4,1,5.8093522,0.25
2.5,2,1,5.7315239,0.75
2,3,1,5.7952303,0.25
2,2.5,1,5.719082,0.5
2.5,2,0,5.7566101,0
3.5,2,0,5.750711,0
2,4,0,5.7456278,0.75
2.5,2,1,5.7846969,0.25
3,2,0,5.7381314,0.75
2,2.5,0,5.7620058,0.25
4,2,1,5.7825977,0.5
3,2,0,5.7275807,0.75
2,4,1,5.7803023,0.75
2,3.5,0,20.6551,0.5
2,3.5,0,8.846621,1
4,2,1,6.0860933,1
2.5,2,1,6.1825812,1
2,3.5,0,6.0968638,1
3.5,2,0,6.0100077,0.5
2.5,2,1,6.833557,0
3.5,2,0,6.2668208,0.75
3,2,1,5.8142362,1
3.5,2,0,6.817157,0.75
2,3,0,6.857225,1
3.5,2,0,16.00094,0.5
2,2.5,0,11.583649,0.75
2,3,0,8.482575,1
4,2,1,8.849626,0.5
3.5,2,0,7.071843,1
3,2,0,9.347853,0.5
2,3,0,6.833678,0.75
2,2.5,0,6.124586,1
4,2,0,11.50213,0.25
2,2.5,0,10.01361,0.5
3.5,2,0,7.434851,0
3.5,2,1,7.012904,1
3.5,2,0,13.32826,0.5
3.5,2,1,6.85279,1
4,2,0,6.55798,0.5
2,3,1,9.29337,0.25
3.5,2,0,11.15066,0.5
2,4,0,9.790553,0.75
4,2,0,12.09006,0.25
3.5,2,0,10.46559,0.25
4,2,1,9.489841,1
2,4,1,10.59733,0.25
2,3.5,1,6.678194,0
2,3,0,5.390185,0.5
2.5,2,1,11.58813,0.75
2,3,0,18.00886,0.5
2,3,1,10.82258,0.25
2,3.5,1,9.714465,0.25
2,3,1,6.204928,0.75
2,3,1,15.23703,0.25
4,2,1,6.213564,1
2,3.5,1,11.55241,0.75
2.5,2,1,14.77214,0.75
2,4,1,6.985269,1
2.5,2,0,12.51675,0.25
2,2.5,1,12.56337,0
2,3,1,15.21098,0
2,4,1,14.71893,0
2.5,2,1,12.49204,1
2,3.5,1,7.526212,0.75
3.5,2,0,8.796918,0.25
2,3,1,7.791713,0
2,3,1,6.475108,0.25
2,2.5,0,5.134912,1
4,2,0,10.65735,0
2,3.5,0,4.058419,0.75
2,2.5,0,12.01839,0.75
2.5,2,0,13.10659,1
2,2.5,0,11.49852,0.5
2,3,1,8.044463,0
4,2,0,10.95667,0.25
4,2,0,7.287026,0.5
2,3,1,6.905435,1
4,2,0,4.640409,0
2.5,2,1,9.497302,0
2,3.5,1,6.354173,0.5
3,2,0,5.803481,0.25
4,2,1,11.33366,0.75
2,3,1,11.62812,0.25
2,4,1,7.239722,0
2,4,1,5.374424,0.5
3.5,2,0,7.427489,0.25
2.5,2,0,10.1803,0
2,3.5,1,15.91455,0.25
3,2,0,9.784998,0
3,2,1,5.086521,0.5
4,2,1,9.594685,1
3.5,2,1,3.436054,1
2.5,2,0,6.370632,1
2,2.5,1,3.758356,0
3,2,0,5.243319,0.75
2,2.5,0,7.596775,1
2,3.5,1,10.92324,0
3,2,0,3.8922,0
3,2,0,6.134388,0.25
