2,4,0,5.431123,1
2,3,1,6.117492,0.25
2,2.5,1,4.44294,0.25
2,3.5,1,8.270434,0.75
3.5,2,0,3.151059,0
2,4,0,6.517125,1
3,2,0,2.340308,0
2,2.5,1,7.374828,0.5
3.5,2,0,1.883309,0.25
2,2.5,1,2.249298,1
2,3.5,1,4.243751,0.75
2,3.5,0,2.701565,1
3.5,2,0,1.629159,0
2,3,1,3.344473,0.75
2.5,2,0,7.418994,0
2,3.5,1,1.980023,0.75
2,4,0,3.216867,1
2,3,1,5.532687,0.75
3.5,2,0,2.056297,0.75
2,3,1,1.816779,0.5
2,3.5,1,2.746209,0.25
4,2,0,2.606117,0.25
2,3.5,1,1.827266,0.75
2,2.5,1,2.775137,0
2.5,2,1,2.966432,0.5
3,2,1,3.22162,0.5
2,4,1,1.764111,0.25
3,2,1,1.781881,1
3.5,2,0,3.585538,0.5
2,4,1,4.699645,0.75
3.5,2,0,2.079506,0.25
2.5,2,0,6.003892,0.25
2,4,1,1.894616,0
2,2.5,0,5.625617,1
2,4,0,2.663137,0.5
3.5,2,0,1.975601,0.25
3.5,2,0,3.051775,0
2,4,1,4.635006,0.75
2.5,2,0,6.778112,0.5
4,2,0,2.694197,0.75
2.5,2,0,5.408838,0.5
2.5,2,0,9.289875,0
4,2,0,2.648548,0
2,3.5,1,1.708929,0.25
3.5,2,0,1.628979,0
2,3,1,1.979401,0.75
2,3,1,2.729092,0.5
4,2,0,6.946429,1
3,2,0,3.614188,0.25
3,2,0,10.02189,0.5
2,3,1,8.47552,1
2,4,1,2.686463,0.25
3,2,0,4.447991,1
2,2.5,0,5.356673,0.75
2.5,2,1,3.086395,1
3,2,0,2.925964,0.5
4,2,0,3.570194,0.25
3.5,2,1,3.275489,0.5
3,2,0,3.20919,0.75
2,4,1,7.982504,0.5
2.5,2,0,6.053439,0.25
2,3.5,1,5.8249,0.75
3.5,2,0,2.895603,0.25
3,2,0,3.313522,1
2.5,2,0,4.312086,0.75
2,3,1,2.118902,0
2,4,1,3.373786,0
2,2.5,0,6.030667,1
2.5,2,1,1.899109,0.75
2,4,0,7.52371,0.5
2,3.5,1,2.200894,0
2,4,0,4.122245,0.75
2,4,0,8.812776,1
2,2.5,1,2.058569,0.5
2.5,2,0,2.008632,0
2,3,1,1.954929,0.25
2.5,2,0,2.149209,0.25
2,4,1,4.491791,0.5
3.5,2,0,2.149663,0
2,2.5,0,4.762554,0.75
2,2.5,1,14.06389,0.5
2,3,1,3.557027,0
4,2,0,2.79703,0.25
2,4,1,2.420648,0.5
3,2,0,2.129941,0.25
2,4,1,2.216786,1
2,2.5,0,2.165952,1
2,3,1,2.00297,0
4,2,0,2.060943,0.75
2,3,0,1.951886,0.75
2,3.5,1,3.038838,0.25
2.5,2,0,10.85856,1
2,3.5,1,2.674004,0
2,4,1,3.255616,0.75
3,2,0,1.83884,0.5
4,2,0,3.018503,0.25
2,2.5,1,2.078855,0.25
4,2,0,2.149796,0.5
3,2,0,6.351263,0
2,3.5,0,2.2194,0.75
3.5,2,0,5.647892,0
2.5,2,0,4.20851,0.75
2,2.5,0,10.4855,0.5
2,3,0,4.119276,1
2,2.5,1,2.370595,0
3.5,2,0,3.617712,0.75
2.5,2,0,3.853738,0.5
2,4,1,2.741666,0.25
3,2,1,8.583243,1
3,2,0,6.138255,0.5
4,2,0,4.033729,0
3,2,1,6.458019,1
3.5,2,1,3.905605,1
2,2.5,1,2.572553,0.75
2.5,2,0,2.2375,0
2,4,1,4.868208,1
2,3,1,4.596262,0.25
2.5,2,0,4.272662,0
3,2,0,3.145582,1
4,2,0,3.316487,0.5
2,2.5,1,7.701793,0.25
2,3.5,0,2.186035,1
3.5,2,0,3.122846,0.5
2,4,1,1.87237,0
2.5,2,0,2.233435,0.5
2.5,2,1,3.070307,1
4,2,0,3.02707,0
4,2,1,2.233352,1
2.5,2,0,2.701089,0.25
2,4,0,5.724462,0.75
4,2,0,2.949151,0.25
2,3.5,0,3.217512,0.75
3,2,0,2.840255,0.75
2.5,2,0,3.027216,0
3.5,2,0,2.944782,0.5
2,3,0,3.146803,1
2,3,0,3.381614,0.5
2,2.5,0,5.83394,0.75
3,2,0,3.135853,0.5
2,2.5,0,9.5948,1
2,2.5,1,13.06244,0
2,3.5,1,3.230603,0
2,3.5,0,4.141709,1
2,3,1,7.627191,0.75
3,2,0,2.140883,0
2,3.5,1,1.950279,0.75
4,2,0,1.947932,0
2,4,1,2.28183,0.5
4,2,0,2.39496,0
2,3,1,2.785345,0.75
2,2.5,1,4.095863,0.5
2,3.5,0,2.252361,1
2.5,2,0,8.060064,0.75
2,3,1,2.255056,0.25
4,2,0,2.683037,0.25
2,3.5,1,2.00666,0
2,3,1,4.362978,0
2,2.5,1,6.194235,0
3,2,0,2.002875,1
2,3,1,6.870241,0
2,3.5,0,2.191365,1
3,2,1,5.204392,0.75
2,3,1,4.229147,0.5
2,2.5,0,6.150623,0.75
3.5,2,0,4.449864,1
3.5,2,0,6.372456,0.5
2,4,1,4.682455,0.75
3.5,2,0,2.374617,0.5
3,2,0,7.422166,0.75
2,4,1,2.025486,0.25
4,2,0,2.17206,0
2.5,2,0,3.198943,0.25
2,4,0,2.399613,1
2,3.5,1,4.200759,0.25
2,3,1,2.850624,0.25
3.5,2,0,4.420939,1
3.5,2,0,2.388833,0.5
2,2.5,1,1.590711,0.25
4,2,0,2.247985,0.75
3,2,0,3.539029,0.25
2.5,2,0,8.175282,0.75
2.5,2,0,8.344125,1
3.5,2,0,3.079467,0.25
2,3.5,1,2.074476,0.5
3,2,0,1.852815,0.25
2,2.5,1,2.076253,1
2,4,1,3.198298,0.5
3,2,0,1.995592,0
4,2,0,5.337318,1
3.5,2,0,2.802827,0.5
2,3,1,1.801629,0
2,3.5,1,2.896606,1
4,2,0,2.04939,0.75
2,4,1,1.838775,0
3.5,2,0,2.054739,0.5
3.5,2,0,3.081796,0.25
4,2,0,3.006773,0.5
3.5,2,0,6.393638,1
3,2,0,5.702538,0.25
2,2.5,0,8.156247,0.25
