2,1.8,0,11.76909
2,2.4,0,13.66717
2,2.2,0,14.81294
2,2.6,1,9.50152
2,2,1,13.18101
2,1.4,1,13.65949
1.6,2,1,11.25361
2,2.4,0,13.54447
1.4,2,1,12.44686
2,1.6,1,13.86386
2,2,1,12.59596
2,1.8,0,14.08373
2.2,2,1,8.100215
2,2.6,1,12.46987
1.4,2,1,12.71133
2,2.2,0,5.678125
2,2.4,0,10.63411
2,1.8,1,14.18252
2,2,1,10.98492
2,1.6,0,14.61613
2,2.6,0,14.75898
1.8,2,1,6.500141
2,1.4,0,12.16383
2,2,1,10.75315
2.4,2,0,10.37399
2.6,2,0,9.040819
2,1.6,0,8.250538
2.2,2,0,13.32271
2,2,0,14.25063
2,1.4,1,12.91276
1.6,2,0,11.00199
2.6,2,1,11.32956
2,2.2,1,13.00668
2,1.8,0,9.483506
2,2.4,1,14.39736
1.8,2,1,13.76615
1.4,2,1,10.32077
2,2.6,1,12.97393
2.4,2,1,9.988908
2,2,0,12.99224
1.6,2,1,7.505587
2.2,2,0,8.582524
1.6,2,1,5.500134
2,2.6,1,6.933834
1.4,2,0,10.95669
2,2,0,6.638275
2,2.2,1,6.94781
2.4,2,1,11.58307
1.8,2,0,11.83031
2.2,2,0,10.66039
2,1.6,1,9.636312
2,2.4,0,12.6736
1.4,2,1,4.409006
2,1.8,1,8.108441
2.6,2,1,9.615997
2,2,1,10.82316
1.6,2,1,11.80133
1.4,2,1,7.500323
2.2,2,0,12.29566
2,1.8,0,9.164847
2.6,2,0,11.9343
2,2,1,7.582654
2.4,2,0,5.143296
1.6,2,1,6.495204
1.8,2,0,9.228257
2,2.4,1,3.378534
2,2.2,1,4.732051
2,2,1,14.30564
1.4,2,1,7.671212
2,2.6,1,10.81621
