2,1.8,0,12.71216
2,2.4,0,11.34386
2,2.2,1,11.52368
2,2.6,0,10.64998
2,2,1,12.09479
2,1.4,0,8.592267
1.6,2,1,12.89656
2,2.4,0,13.88376
1.4,2,1,13.65141
2,1.6,0,16.39941
2,2,0,11.65777
2,1.8,0,13.18761
2.2,2,0,14.4511
2,2.6,1,8.956851
1.4,2,1,14.32717
2,2.2,0,8.19118
2,2.4,1,12.86222
2,1.8,1,12.57278
2,2,0,23.66747
2,1.6,0,14.58931
2,2.6,1,13.04315
1.8,2,0,15.45635
2,1.4,0,10.86922
2,2,0,11.25384
2.4,2,0,12.80389
2.6,2,0,11.66771
2,1.6,1,13.97981
2.2,2,1,14.05713
2,2,0,14.80579
2,1.4,0,14.66849
1.6,2,1,14.32245
2.6,2,1,8.066703
2,2.2,1,14.3666
2,1.8,0,22.54827
2,2.4,1,12.59376
1.8,2,1,13.82577
1.4,2,1,14.25094
2,2.6,1,12.51705
2.4,2,0,21.37168
2,2,1,14.68012
1.6,2,0,28.25602
2.2,2,0,25.59751
1.6,2,0,14.06848
2,2.6,1,17.37011
1.4,2,1,16.17435
2,2,1,13.5731
2,2.2,1,23.85373
2.4,2,0,14.88601
1.8,2,0,21.96272
2.2,2,1,7.56908
2,1.6,0,21.2615
2,2.4,1,13.35385
1.4,2,1,14.06388
2,1.8,0,14.37752
2.6,2,0,14.34592
2,2,0,11.69059
1.6,2,1,10.64001
1.4,2,0,12.77028
2.2,2,0,21.26912
2,1.8,0,14.01952
2.6,2,0,10.63676
2,2,0,12.51213
2.4,2,0,15.40908
1.6,2,1,22.51572
1.8,2,1,21.63447
2,2.4,1,27.49163
2,2.2,1,7.645108
2,2,1,8.246663
1.4,2,1,12.68162
2,2.6,1,14.1685
