2,1.8,0,10.60532
2,2.4,0,13.78077
2,2.2,1,13.81951
2,2.6,1,8.305701
2,2,0,7.404652
2,1.4,0,12.98945
1.6,2,1,11.36053
2,2.4,1,11.54008
1.4,2,1,13.61893
2,1.6,0,12.28996
2,2,1,14.02766
2,1.8,0,11.92879
2.2,2,0,13.23285
2,2.6,0,13.82977
1.4,2,1,11.14826
2,2.2,0,8.154651
2,2.4,1,12.41648
2,1.8,0,9.397903
2,2,0,11.7027
2,1.6,0,6.507469
2,2.6,1,11.56909
1.8,2,1,6.187246
2,1.4,0,5.288393
2,2,1,14.09207
2.4,2,0,13.49238
2.6,2,0,6.286637
2,1.6,0,6.858271
2.2,2,0,7.665669
2,2,1,14.28303
2,1.4,0,4.65416
1.6,2,1,10.03043
2.6,2,0,9.313618
2,2.2,0,13.42368
2,1.8,0,14.74302
2,2.4,1,7.785459
