2,1.6,0,8.792802
2,2.6,1,3.329159
2,2.2,1,3.065908
2,1.4,0,3.007236
1.6,2,1,6.216852
2,2.4,0,10.19629
1.8,2,1,8.114221
2,1.8,0,5.00351
2.6,2,0,6.131647
2,2,1,8.199099
2,2.4,1,6.597641
2,2,1,2.496912
1.4,2,1,2.885138
2,1.4,0,2.029018
2,2,0,24.97252
2,2.6,1,4.364062
2,1.4,0,3.248957
2,2.4,1,4.673891
1.4,2,1,2.364398
2,1.8,0,5.33994
2,1.6,0,3.183655
1.6,2,1,1.878867
2,2.4,1,2.87481
2,1.6,0,2.52698
1.6,2,1,1.896116
2,2,1,15.09661
2,2,0,2.415768
1.4,2,1,3.570954
2.4,2,0,4.378343
2,2.2,1,4.312944
2,2,0,4.653678
1.6,2,1,2.272398
2,2,1,7.920227
2,1.4,0,4.434672
2,2.2,1,3.519273
