2,1.6,0,4.853913
2,2.6,0,7.471821
2,2.2,1,27.88307
2,1.4,0,2.899079
1.6,2,1,2.693835
2,2.4,1,6.375709
1.8,2,1,5.406699
2,1.8,0,23.64556
2.6,2,0,9.739841
2,2,0,8.526783
2,2.4,1,10.32485
2,2,0,23.91296
1.4,2,1,3.924079
2,1.4,1,1.36744
2,2,1,8.095931
2,2.6,1,11.55048
2,1.4,0,3.901987
2,2.4,1,10.35757
1.4,2,1,4.008547
2,1.8,0,7.53114
2,1.6,0,4.524401
1.6,2,1,3.063513
2,2.4,1,7.446739
2,1.6,0,5.825147
1.6,2,1,2.426314
2,2,0,10.91971
2,2,0,13.74858
1.4,2,1,9.073156
2.4,2,0,10.8884
2,2.2,0,8.165303
2,2,0,13.62367
1.6,2,1,3.815579
2,2,0,3.142704
2,1.4,0,5.965547
2,2.2,0,28.68003
2.6,2,0,7.488648
1.8,2,1,13.24031
2,2.4,1,10.42998
2,2,0,7.449561
2.6,2,0,3.656421
2.6,2,0,4.673034
2.6,2,0,2.596184
2.6,2,0,4.29459
2,1.8,0,21.81103
2.2,2,0,5.902528
2,2.6,1,10.61413
2,1.6,0,8.65701
1.8,2,1,5.284844
1.8,2,1,6.070426
1.8,2,1,8.231696
2,2.2,1,28.34823
2,2.4,1,8.378743
1.4,2,1,3.419481
2,2,1,9.083474
2.2,2,0,15.64404
2.2,2,1,18.8324
2.6,2,0,23.60786
2.4,2,0,3.987855
1.6,2,1,2.786861
2,1.6,0,2.598781
2.2,2,0,5.637804
2,2.2,0,18.3424
2.2,2,0,7.87995
1.8,2,1,3.735708
1.4,2,1,3.792074
2,1.4,0,3.044365
2,2.4,1,5.553498
2,2,1,24.72504
2.4,2,0,7.683707
2,1.8,0,5.794584
